model_name,engine_type,engine_power,max_speed,cruise_speed,stall_speed,fuel_tank,all_eng_roc,out_eng_roc,takeoff_distance,landing_distance,empty_weight,length,wing_span,range,price
100 Darter (S.L. Industries),Piston,-0.30959260592631016,0.31311723508170014,0.13898437573045827,1.1198683886698848,-0.28992939284746694,-0.1740878157747466,0.2917384310119628,1.0835324676932112,-0.13574256702858598,-0.10588674980931669,-0.20932784753917416,-0.1757847302726984,0.3146186934504467,2500000.0
C 33 A Debonair,Piston,-0.3151845833538519,-0.05393580118748354,-0.046475728357573874,0.8143018028802979,-0.296906204026642,0.024256473911135647,0.2872943522528721,1.0835324676932112,-0.19379747546753398,-0.16530092079261244,-0.20932784753917416,-0.1757847302726984,0.284406241102563,2068800.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.05393580118748354,-0.046475728357573874,0.8143018028802979,-0.296906204026642,-0.0375116439841218,0.047314099261972394,1.0835324676932112,-0.203473293540692,-0.17975778138795445,-0.20932784753917416,-0.1757847302726984,0.284406241102563,1860000.0
"A,B 33 Debonair",Piston,-0.2704487639335182,0.33059595109451845,0.4610992933570404,0.7531884857223805,-0.29551084179080694,0.209560827596908,-0.5579694277261856,0.4927413239545278,-0.14638596690905978,-0.11999100404867473,-0.2806129218959455,-0.1757847302726984,-0.2507857719170906,3220000.0
100 Darter (S.L. Industries),Piston,-0.2704487639335182,0.33059595109451845,0.4610992933570404,0.7531884857223805,-0.29551084179080694,0.209560827596908,-0.5579694277261856,0.4927413239545278,-0.14638596690905978,-0.12880616294827352,-0.3447694888170398,-0.1757847302726984,-0.2507857719170906,3220000.0
"C-24R Sierra 200 (prior'78 svc. ceil=16,400)",Piston,-0.32357254949516445,-0.05393580118748354,-0.046475728357573874,0.7531884857223805,-0.305278377441652,-0.022412770720836646,-0.9597141475479881,-0.44856705338988156,-0.21314911161384997,-0.19209900384739273,-0.2806129218959455,-0.1757847302726984,0.032635804870199056,1910000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.03645708517466527,0.002329562191908274,0.3865085827748761,-0.302487652969982,-0.03064851977353764,-0.9597141475479881,-0.44856705338988156,-0.21314911161384997,-0.23018049029365945,-0.3447694888170398,-0.1757847302726984,-0.5198204666339595,2090000.0
A-24R Sierra 200,Piston,-0.33755249306401874,-0.1151113072323475,-0.1538473675664346,0.7531884857223805,-0.305278377441652,-0.01486333408919407,0.09442133410833418,0.5888508880077107,-0.23250074776016597,-0.2017956786369514,-0.3661550111240712,-0.1757847302726984,-0.24790839550300647,1930000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.08015387520671095,-0.036714670247677446,0.4476218999327935,-0.302487652969982,-0.03064851977353764,-0.7312884993307244,-0.5107555948360588,-0.23250074776016597,-0.23018049029365945,-0.4516971003521968,-0.1757847302726984,-0.21337987853399656,1970000.0
C 23 Sundowner (pre '76 fuel=52 gal) pre'82=less mph,Piston,-0.33755249306401874,-0.12385066523875662,-0.0855199607971596,0.3253952656169587,-0.302487652969982,-0.010059147141785157,-0.30910101721710453,-0.3694180006402015,-0.2537875475211136,-0.25045535576273664,-0.5015966524019367,-0.19532064834553006,-0.239276266260754,1950000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.12385066523875662,-0.0855199607971596,0.3253952656169587,-0.302487652969982,-0.05810101661587428,-0.30910101721710453,-0.3694180006402015,-0.2537875475211136,-0.25045535576273664,-0.5728817267587082,-0.19532064834553006,-0.239276266260754,1920000.0
"A 23, A23A Musketeer (A=2,400 lb gross)",Piston,-0.3822883124843524,-0.27241975134771196,-0.2514579486653989,0.019828679827371742,-0.30992958489443534,-0.3188997366180724,-0.6824036329807263,-0.1998128876051728,-0.319583110418588,-0.30510934094024905,-0.615652771372771,-0.26369636160044085,-0.3601260756522887,1810000.0
100 Darter (S.L. Industries),Piston,-0.3822883124843524,-0.27241975134771196,-0.2514579486653989,0.019828679827371742,-0.30992958489443534,-0.3188997366180724,0.04642528351015424,0.1676648573040561,-0.319583110418588,-0.3077538886101287,-0.6013957565014167,-0.26369636160044085,-0.3601260756522887,1810000.0
B 19 Sport 150 (76' & prior fuel=52 gal),Piston,-0.3822883124843524,-0.27241975134771196,-0.2905021811049846,0.019828679827371742,-0.30992958489443534,-0.3188997366180724,0.04642528351015424,0.1676648573040561,-0.329258928491746,-0.3077538886101287,-0.6013957565014167,-0.18555268930911423,-0.3601260756522887,1810000.0
100 Darter (S.L. Industries),Piston,-0.3822883124843524,-0.3772920474246216,-0.40763487842374174,-0.04128463733054565,-0.305278377441652,-0.3202723614601892,0.06331278279469904,0.21147951150477184,-0.348610564638062,-0.3386069447587244,-0.2806129218959455,-0.15624881219986675,-0.0982848219706302,1965000.0
77 Skipper ('79-'80 height=7/11),Piston,-0.3151845833538519,-0.010239011155437861,-0.09528101890705602,-0.22462458880429784,-0.30481325669637366,-0.45684853325081404,0.28107264199014503,-0.055648541525398394,-0.353448473674641,-0.3601159324737454,-0.408926055738134,-0.1757847302726984,0.06572563363216688,2500000.0
"17-31 ATC Turbo, 300-Lyc. (prior '78=8 gal less)",Piston,-0.3151845833538519,-0.0014996531490287263,-0.09528101890705602,-0.22462458880429784,-0.3113249471302703,-0.37723629240803774,-0.031790502649842685,-0.39909889542133153,-0.37280010982095696,-0.37069412315326394,-0.408926055738134,-0.6837186001663216,-0.16014841487343962,2500000.0
"17-31A, (prior '78=8 gal less fuel + 6 mph less)",Piston,-0.3151845833538519,-0.2636803933413028,-0.300263239214881,-0.10239795448846305,-0.3113249471302703,-0.34635223346040905,-0.11978326207983923,-0.3651778728143258,-0.37280010982095696,-0.3761595216710152,-0.408926055738134,-0.6837186001663216,-0.275243471436806,1850000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.30737718337334846,-0.3100242973247775,-0.5301911745938848,-0.3113249471302703,5.894286611223769,-0.006903661598934572,-0.397685519479373,-0.377638018857536,-0.3853272869265979,-0.408926055738134,-0.6837186001663216,-0.3083333001987738,1660000.0
"17-30A, (1979 & up; 1993 & up + 5 mph; IO-550 +6 mph)",Piston,-0.32357254949516445,-0.32485589938616677,-0.2905021811049846,-0.2857379059622152,-0.3169063960736103,-0.4801831555668002,-0.46464377378528027,-0.6944944672906732,-0.377638018857536,-0.42323247019487265,-0.5087251598376139,-0.7618622724576483,-0.5773679949156427,1600000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,0.024718420870198682,0.002329562191908274,-0.3468512231201326,-0.3169063960736103,-0.3360575471445328,-0.6468510029080003,-0.7835371516340633,-0.39698965500385197,-0.4149462208292498,-0.5087251598376139,-0.6934865592027374,-0.44788605628185557,2950000.0
17-30-300 Viking (Continental eng),Piston,-0.32357254949516445,-0.2811591093541211,-0.2709800648851917,-0.5913044917518022,-0.3113249471302703,6.834534628073798,-0.2477727303416524,-0.5757708881661532,-0.39698965500385197,-0.3691955461403322,-0.5015966524019367,-0.6837186001663216,-0.2795595360579322,1785800.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.27241975134771196,-0.2221747743357096,-0.3468512231201326,-0.31830175830944535,-0.39713935261873184,-0.6468510029080003,-0.7835371516340633,-0.39698965500385197,-0.4267585337547122,-0.5087251598376139,-0.6934865592027374,-0.5399621015325486,1750000.0
14-19-2 Cruisemaster,Piston,-0.32357254949516445,-0.04519644318107441,-0.046475728357573874,-0.3468512231201326,-0.3169063960736103,-0.3360575471445328,-0.6468510029080003,-0.7835371516340633,-0.39698965500385197,-0.42852156553463194,-0.5087251598376139,-0.6934865592027374,-0.4766598204226971,2660000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.27241975134771196,-0.2221747743357096,-0.3468512231201326,-0.3169063960736103,-0.39713935261873184,-0.6468510029080003,-0.7835371516340633,-0.39698965500385197,-0.43469217676435107,-0.5087251598376139,-0.6934865592027374,-0.529891284083254,1750000.0
14-13 Cruiseair Sr.,Piston,-0.32357254949516445,-0.2636803933413028,-0.21241371622581318,-0.40796454027805,-0.3169063960736103,-0.3532153576709932,-0.7312884993307244,-0.8216983020669447,-0.40666547307700995,-0.43469217676435107,-0.5087251598376139,-0.6934865592027374,-0.529891284083254,1830000.0
55 (1984-'85),Piston,-0.33755249306401874,-0.31611654137975764,-0.2905021811049846,-0.5301911745938848,-0.3169063960736103,-0.387530978723914,-0.7001799480170892,-0.8923670991648734,-0.4235981547050365,-0.4452703674438696,-0.6085242639370938,-0.6934865592027374,-0.5414007897395907,1920000.0
55 (thru 1983),Piston,-0.34314447049156044,-0.27241975134771196,-0.2905021811049846,-0.5301911745938848,-0.3171389564462495,-0.3738047303027457,-0.7668411294034502,-0.9630358962628021,-0.440530836333063,-0.449325340537685,-0.615652771372771,-0.6934865592027374,-0.5989483180212739,2000000.0
100 Darter (S.L. Industries),Piston,-0.34314447049156044,-0.27241975134771196,-0.2514579486653989,-0.6524178089097196,-0.3194645601726412,-0.3188997366180724,-0.7757292869216317,-0.9630358962628021,-0.445368745369642,-0.45144097867358873,-0.615652771372771,-0.7716302314940641,-0.6032643826424001,2130000.0
100 Darter (S.L. Industries),Piston,-0.34873644791910213,-0.30737718337334846,-0.33930747165446673,-0.6524178089097196,-0.3194645601726412,-0.3360575471445328,-0.7001799480170892,-0.9630358962628021,-0.445368745369642,-0.45144097867358873,-0.615652771372771,-0.7716302314940641,-0.6349155231973259,1980000.0
"36 A (prior'82 = gross weight @ 18,000)",Piston,-0.35712441406041473,-0.39477076343743983,-0.3881127622039489,-0.7746444432255544,-0.3194645601726412,-0.28458411556515156,-0.6912917904989078,-0.9983702948117663,-0.45746351796108947,-0.46871869011680234,-0.615652771372771,-0.7716302314940641,-0.5198204666339595,1900000.0
36,Piston,-0.3683083689154981,-0.4297281954630764,-0.46620122708312034,-0.7746444432255544,-0.3194645601726412,-0.4218465997768348,-0.4868641675807339,-1.069039091909695,-0.46472038151595796,-0.4814125189322246,-0.615652771372771,-0.7716302314940641,-0.5773679949156427,1800000.0
100 Darter (S.L. Industries),Piston,-0.37334114860028567,-0.4734249854951221,-0.505245459522706,-0.713531126067637,-0.3194645601726412,-0.5659722081991022,-0.4735319313034617,-1.1043734904586593,-0.469558290552537,-0.4946352572816228,-0.615652771372771,-0.7716302314940641,-0.6349155231973259,1710000.0
100 Darter (S.L. Industries),Piston,-0.37949232377058156,-0.4734249854951221,-0.48572334330291317,-0.7746444432255544,-0.3194645601726412,-0.5247934629355973,-0.5401931126898227,-1.1397078890076235,-0.479234108625695,-0.5152627291066839,-0.615652771372771,-0.7716302314940641,-0.5485942307748011,1800000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.32485589938616677,-0.3100242973247775,-0.713531126067637,-0.3169063960736103,-0.44929909661917145,-0.47264311555164357,-0.8216983020669447,-0.40666547307700995,-0.43116611320451154,-0.5871387416300624,-0.7716302314940641,-0.5730519302945165,1660000.0
28 Longhorn,Piston,-0.32357254949516445,-0.2898984673605302,-0.2514579486653989,-0.4690778574359674,-0.3169063960736103,-0.3532153576709932,-0.7312884993307244,-0.8216983020669447,-0.40666547307700995,-0.4341632672303751,-0.5800102341943852,-0.7716302314940641,-0.5629811128452219,1830000.0
"25 D,F w/6 engs=45,000 service ceiling (prior '82 more rate of climb)",Piston,-0.32357254949516445,-0.2811591093541211,-0.2709800648851917,-0.5913044917518022,-0.3113249471302703,6.834534628073798,-0.2477727303416524,-0.5757708881661532,-0.39698965500385197,-0.3976685093860362,-0.48021113009490535,-0.6837186001663216,-0.2795595360579322,1785800.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.2898984673605302,-0.2514579486653989,-0.4690778574359674,-0.3169063960736103,-0.3532153576709932,-0.7312884993307244,-0.8216983020669447,-0.40666547307700995,-0.43469217676435107,-0.5800102341943852,-0.7618622724576483,-0.5629811128452219,1830000.0
25 C (1973 thru 1975),Piston,-0.35712441406041473,-0.3860314054310307,-0.37835170409405244,-0.5301911745938848,-0.3169063960736103,-0.5385197113567656,-0.6752931069661811,-0.612518662657076,-0.43085501825990496,-0.4440362451979258,-0.5800102341943852,-0.7618622724576483,-0.5629811128452219,1780000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.2898984673605302,-0.2514579486653989,-0.4690778574359674,-0.3169063960736103,-0.3532153576709932,-0.7312884993307244,-0.8216983020669447,-0.40666547307700995,-0.4593746216832276,-0.5800102341943852,-0.7618622724576483,-0.5629811128452219,1830000.0
"24 F (w/8A engs=51,000 service ceil)",Piston,-0.35712441406041473,-0.3860314054310307,-0.37835170409405244,-0.5301911745938848,-0.3169063960736103,-0.5042040903038447,-0.6752931069661811,-0.612518662657076,-0.43085501825990496,-0.4454466706218616,-0.5800102341943852,-0.7618622724576483,-0.4939240789072021,1830000.0
100 Darter (S.L. Industries),Piston,-0.35712441406041473,-0.3860314054310307,-0.37835170409405244,-0.5301911745938848,-0.3169063960736103,-0.517930338725013,-0.7224003418125429,-0.6351326777284132,-0.43569292729648396,-0.4646637170229869,-0.5800102341943852,-0.7618622724576483,-0.4939240789072021,1840000.0
24 D (1973 thru 1975),Piston,-0.35712441406041473,-0.3860314054310307,-0.37835170409405244,-0.5301911745938848,-0.3169063960736103,-0.48361471767209224,-0.7224003418125429,-0.6351326777284132,-0.445368745369642,-0.46730826469286657,-0.5871387416300624,-0.7813981905304799,-0.5198204666339595,1980000.0
100 Darter (S.L. Industries),Piston,-0.371104357629269,-0.6045153555912591,-0.6126170987315668,-0.04128463733054565,-0.31527847346513616,-0.5405786486199408,-0.43264640671982696,-0.3807250081758701,-0.45988247247937897,-0.4733025727445937,-0.5586247118873539,-0.7716302314940641,-0.3802677105508778,1538500.0
24 C,Piston,-0.371104357629269,-0.6482121456233048,-0.6711834473909454,-0.3468512231201326,-0.316441275328332,-0.5652858957780438,-0.21666417902801727,-0.3001625794842315,-0.45988247247937897,-0.4706580250747141,-0.565753219323031,-0.7716302314940641,-0.46083425014523427,1434200.0
100 Darter (S.L. Industries),Piston,-0.371104357629269,-0.5782972815720316,-0.573572866291981,-0.22462458880429784,-0.31504591309249697,-0.5851889559887379,-0.37131811984437485,-0.49662183541647303,-0.45988247247937897,-0.4884646460519036,-0.565753219323031,-0.7716302314940641,-0.29826248274947925,1435000.0
24 Twin Jet,Piston,-0.371104357629269,-0.6744302196425321,-0.6809445055008417,-0.5301911745938848,-0.31458079234721864,-0.5728353324096863,-0.5935220577989115,-0.6096919107731589,-0.479234108625695,-0.5237252816502987,-0.615652771372771,-0.7911661495668958,-0.3860224633790461,1485000.0
100 Darter (S.L. Industries),Piston,-0.3822883124843524,-0.7530844417002144,-0.8175993190393918,-0.5913044917518022,-0.31527847346513616,-0.6332308254628269,-0.08245300050347706,-0.3496307374527815,-0.48890992669885297,-0.5089158146989727,-0.5586247118873539,-0.7716302314940641,-0.49824014352832835,1260000.0
100 Darter (S.L. Industries),Piston,-0.3822883124843524,-0.7618237997066235,-0.7785550865998061,-0.6524178089097196,-0.31458079234721864,-0.6771548204105656,-0.5224167976534598,-0.6662269484515018,-0.49374783573543196,-0.5298958928800178,-0.615652771372771,-0.7911661495668958,-0.49824014352832835,1187000.0
650 Citation VII,Piston,-0.390676278625665,-0.7618237997066235,-0.7785550865998061,-0.6524178089097196,-0.31458079234721864,-0.5728353324096863,-0.5224167976534598,-0.6662269484515018,-0.498585744772011,-0.5387110517796166,-0.615652771372771,-0.7911661495668958,-0.49824014352832835,1187000.0
650 Citation VI,Piston,-0.39347226733943585,-0.7967812317322601,-0.8664046095888739,-0.5301911745938848,-0.31458079234721864,-0.6826453197790329,-0.686847711739817,-0.6662269484515018,-0.50342365380859,-0.5431186312294161,-0.615652771372771,-0.7911661495668958,-0.16014841487343962,1350000.0
100 Darter (S.L. Industries),Piston,-0.39906424476697755,-0.9103928858155789,-0.9054488420284597,-0.6524178089097196,-0.31527847346513616,-0.7100978166213695,-0.3668740410852841,-0.054235165583439826,-0.517937380918327,-0.5230200689383309,-0.5586247118873539,-0.7716302314940641,-0.3860224633790461,1165000.0
650 Citation III (thru SN 099),Piston,-0.39906424476697755,-0.8055205897386692,-0.8371214352591846,-0.7746444432255544,-0.31458079234721864,-0.559109083988518,-0.70462402677618,-0.7227619861298447,-0.513099471881748,-0.5387110517796166,-0.615652771372771,-0.7911661495668958,-0.16014841487343962,1490000.0
100 Darter (S.L. Industries),Piston,-0.41863616576337354,-0.9453503178412154,-1.003059423127424,-0.8357577603834717,-0.32179016389903287,-0.6826453197790329,-0.6824036329807263,-0.5913180235276975,-0.5638975167658274,-0.5778503572938352,-0.7083233680365738,-1.0939728796957866,-0.7787843439015338,1290000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.1850261712836206,-0.12456419323674531,0.019828679827371742,-0.31272030936610534,-0.3738047303027457,-0.5579694277261856,-0.553156873094816,-0.40424651855872046,-0.3541216244220182,-0.5087251598376139,-0.605574927874995,-0.2176959431551228,2400000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.35107397340539415,-0.33930747165446673,0.019828679827371742,-0.31272030936610534,-0.3738047303027457,-0.5579694277261856,-0.553156873094816,-0.40424651855872046,-0.3761595216710152,-0.5087251598376139,-0.605574927874995,-0.6162125765057789,1820000.0
S550 Citation SII,Piston,-0.34314447049156044,-0.1850261712836206,-0.12456419323674531,-0.40796454027805,-0.31179006787554864,0.05857209496405645,-1.0290417761898036,-0.8923670991648734,-0.416341291150168,-0.4179433748551134,-0.7439659052149594,-0.605574927874995,-0.2176959431551228,2400000.0
Citation II 550 (thru SN 626),Piston,-0.3151845833538519,-0.2898984673605302,-0.23193583244560603,0.019828679827371742,-0.31272030936610534,-0.34635223346040905,-0.5579694277261856,-0.553156873094816,-0.40424651855872046,-0.38709031870651767,-0.5087251598376139,-0.605574927874995,-0.5198204666339595,2000000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.42098883745666726,-0.3588295878742596,0.019828679827371742,-0.31458079234721864,-0.432141286092711,-0.5579694277261856,-0.553156873094816,-0.40424651855872046,-0.3814486170107745,-0.5087251598376139,-0.605574927874995,-0.5198204666339595,1700000.0
Citation CJ3 525B,Piston,-0.3151845833538519,-0.41224947945025814,-0.3588295878742596,-0.40796454027805,-0.31504591309249697,0.08602459180639309,-1.0290417761898036,-0.9630358962628021,-0.416341291150168,-0.4373367244342307,-0.7439659052149594,-0.605574927874995,-0.5198204666339595,2100000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.2898984673605302,-0.2221747743357096,-0.40796454027805,-0.31504591309249697,-0.14732163135346837,-0.9401602010079889,-1.2810454832034808,-0.43569292729648396,-0.46378220113302704,-0.7510944126506366,-0.605574927874995,-0.39177721620721445,2250000.0
100 Darter (S.L. Industries),Piston,-0.3543284253466439,-0.30737718337334846,-0.2905021811049846,-1.1413243461730587,-0.319231999800002,-0.21595287345930997,-0.9090516496943537,-0.8216983020669447,-0.46472038151595796,-0.48317555071214435,-0.8152509795717308,-0.605574927874995,-0.6608119109240833,2000000.0
Citation I 500,Piston,-0.3766963350568107,-0.35107397340539415,-0.41739593653363816,-1.3857776148047283,-0.319231999800002,-0.3188997366180724,-0.6912917904989078,-0.9983702948117663,-0.474396199589116,-0.4946352572816228,-0.7938654572646994,-0.605574927874995,-0.6852696104437986,2150000.0
100 Darter (S.L. Industries),Piston,-0.39906424476697755,-0.5870366395784409,-0.6809445055008417,-1.3857776148047283,-0.319231999800002,-0.4218465997768348,-0.620186530353456,-1.069039091909695,-0.522775289954906,-0.5043319320711814,-0.9506926208495964,-0.605574927874995,-0.46083425014523427,1950000.0
402C Business Liner II,Jet,1.5860877420103294,2.104685626395573,2.1204791720394334,-0.2857379059622152,1.2312480045853254,1.6089518541350183,3.1572804148736684,2.2170599731439866,1.354333416237746,1.3671263023136389,1.9506099054709984,0.5177403613128256,1.1562512945700631,5100000.0
"402,-A turbocharged",Jet,1.5860877420103294,2.122164342408391,-0.300263239214881,-0.2857379059622152,1.2312480045853254,1.82925814129477,2.2151357179464326,1.947105168229899,1.1608170547745862,1.366244786423679,1.9506099054709984,0.5177403613128256,1.1562512945700631,5100000.0
100 Darter (S.L. Industries),Jet,4.354116568643476,2.3231695765558014,2.3645056247868443,-0.2857379059622152,3.5470841953261516,1.705721905504255,2.979517264510039,2.2170599731439866,3.4588238471496107,2.7449356383209276,3.0911710951793405,2.6373874722150608,3.5674927295725887,4100000.0
100 Darter (S.L. Industries),Jet,3.7110391644761793,2.3231695765558014,2.3645056247868443,-0.2857379059622152,3.13428953389163,1.1566719686575222,3.2461619900554832,2.2170599731439866,3.279821212796188,2.5175045387112793,3.0911710951793405,2.6373874722150608,2.9920174467557565,4100000.0
T 310 P turbocharged,Jet,1.4742481934594953,2.4193025146263016,2.54020467076498,2.342134731828233,1.392412342824268,1.8018056444524333,2.5991041227318723,1.8990503862033075,1.0447072378966902,0.9621579024660711,1.401714832923859,0.01957445045561822,1.9820583254122168,4500000.0
310 Q,Jet,1.4742481934594953,2.2969515025365737,2.3547445666769478,2.708814634775737,1.3996217143760823,2.3234030844568294,1.8062804721100851,1.9414516644620647,0.9189216029456361,0.7795078100663845,1.3945863254881818,0.00980649141920239,1.9820583254122168,4500000.0
100 Darter (S.L. Industries),Jet,1.4742481934594953,2.244515354498119,2.54020467076498,2.342134731828233,1.1128747749119892,2.090056861296968,2.5991041227318723,1.8990503862033075,1.0447072378966902,0.9621579024660711,1.401714832923859,0.01957445045561822,1.3044361798953974,4500000.0
100 Darter (S.L. Industries),Jet,1.4742481934594953,2.2969515025365737,2.3547445666769478,2.708814634775737,1.1065956448507317,2.3234030844568294,1.8062804721100851,1.9414516644620647,0.9189216029456361,0.7724556829467054,1.3945863254881818,0.00980649141920239,1.3044361798953974,4500000.0
100 Darter (S.L. Industries),Jet,1.1666894349447012,2.305690860542983,2.3547445666769478,1.1198683886698848,0.9210124674846764,3.0165786297258297,0.7397015699283088,0.690613955828728,0.725405241482476,0.6657922602615602,1.309044236260056,0.5177403613128256,0.9131129875799517,4790000.0
"310,-A",Jet,1.1666894349447012,2.2794727865237556,2.3547445666769478,1.1198683886698848,0.7654295781890735,3.1812936107798495,0.5174976319737721,0.690613955828728,0.725405241482476,0.6724917810252553,1.309044236260056,0.5177403613128256,0.7749989197039121,4880000.0
"T 337 G-P II,H-P, Skymaster pressurized",Jet,1.1666894349447012,2.1833398484532553,2.5304436126550836,2.219908097512398,1.0896187376480726,3.510723572887889,1.6791798196000902,1.5343993931779958,0.725405241482476,0.6292975024172213,1.309044236260056,-0.43951962425592583,0.7476638437701126,5100000.0
100 Darter (S.L. Industries),Jet,1.1666894349447012,2.1833398484532553,2.3547445666769478,2.6477013176178197,1.0896187376480726,2.9753998844623246,2.7893106936209557,1.920251025332686,0.725405241482476,0.5243971115119959,1.301915728824379,-0.43951962425592583,0.7749989197039121,4500000.0
T 337 E & F Skymaster turbocharged,Jet,1.1666894349447012,2.1833398484532553,2.3547445666769478,2.6477013176178197,1.407296206673175,2.9753998844623246,2.7893106936209557,1.920251025332686,0.725405241482476,0.5028881237969749,1.301915728824379,-0.43951962425592583,0.8829005352320681,4500000.0
100 Darter (S.L. Industries),Jet,1.1666894349447012,2.2969515025365737,2.3645056247868443,1.7921148774069762,1.0896187376480726,2.9753998844623246,2.7893106936209557,1.3732745357947185,0.725405241482476,0.49812793799119154,1.301915728824379,-0.44928758329234164,0.681484186246177,4500000.0
T 337 C Skymaster turbocharged,Jet,1.1666894349447012,2.2794727865237556,2.3547445666769478,1.6698882430911413,0.980315362507664,3.6960279265736617,1.110337738436476,1.6135484459276759,0.580267970385106,0.48472889646380135,0.9383618496048449,-0.44928758329234164,0.12902791474201838,4500000.0
100 Darter (S.L. Industries),Jet,1.1666894349447012,2.2969515025365737,2.3547445666769478,1.6698882430911413,0.7856623306086811,3.7783854171006714,0.8463594601464866,1.4948248668031558,0.522213061946158,0.4662170627746439,0.9383618496048449,-0.44928758329234164,-0.26085658936638517,4500000.0
"337 G,H II Skymaster (prior '79 service ceiling=18,000)",Jet,1.1666894349447012,2.1833398484532553,2.3547445666769478,2.342134731828233,0.980315362507664,3.490134200256137,1.6614035045637272,1.5103720021647,0.580267970385106,0.45969384518894085,0.9383618496048449,-0.43951962425592583,0.12902791474201838,4500000.0
100 Darter (S.L. Industries),Jet,1.1666894349447012,2.2969515025365737,2.3645056247868443,1.608774925933224,-0.1331837016886683,3.490134200256137,1.6614035045637272,1.3732745357947185,0.580267970385106,0.42707775726042535,0.9383618496048449,-0.44928758329234164,0.12902791474201838,4500000.0
337 E Skymaster,Jet,1.1666894349447012,2.1571217744340276,2.3645056247868443,1.6698882430911413,-0.16225374826856417,3.5587654423619783,1.1752212883192008,1.5810407992626287,0.48350978965352603,0.3770076547107043,0.9383618496048449,-0.44928758329234164,0.681484186246177,4500000.0
100 Darter (S.L. Industries),Jet,1.1666894349447012,2.2707334285173464,2.315700334237362,1.6698882430911413,-0.1345790639245033,3.146977989726929,0.9352410353283012,2.2269536047376963,0.580267970385106,0.4489393513314303,0.9383618496048449,-0.43951962425592583,0.12902791474201838,4500000.0
337 C Skymaster,Jet,1.1107696606692843,2.227036638485301,2.1204791720394334,1.7921148774069762,-0.1315557790801941,3.146977989726929,0.9352410353283012,2.287728770241915,0.531888880019316,0.47767676934412234,0.9312333421691679,-0.43951962425592583,0.27145804723918426,4100000.0
100 Darter (S.L. Industries),Jet,1.1107696606692843,2.3930844406070744,2.179045520698812,1.7310015602490587,-0.1359744261603383,3.5587654423619783,0.7930305150373976,1.5103720021647,0.48350978965352603,0.4089185299272519,0.9312333421691679,-0.43951962425592583,0.1275892265349763,4100000.0
208 Caravan-675,Jet,3.095921647446591,-1.0677013299309432,3.038018634369698,-0.2857379059622152,2.6947504296036042,1.3762919433962153,3.2550501475736646,2.9520154629624438,2.728299582626182,3.000575246409292,3.4119539297848114,2.862050530052625,3.3646376923796555,5100000.0
100 Darter (S.L. Industries),Jet,1.7538470648365807,-1.1288768359758072,2.696381600523323,2.219908097512398,1.3889239372346807,1.8718095114003916,2.348458080719155,1.665843355780143,1.4462536879327472,1.6430407758710805,1.9791239352137069,1.650823609537062,1.9978838956896796,5100000.0
100 Darter (S.L. Industries),Jet,1.558127854872621,2.261994070510937,-0.300263239214881,2.219908097512398,1.3889239372346807,-0.13359538293230006,2.7573133265555025,1.6517095963605573,1.4027125066035362,1.4799603362285032,1.9791239352137069,1.650823609537062,2.062624865006573,5100000.0
"T 210 K,L Turbo (K=9 mph less speed)",Jet,1.558127854872621,2.253254712504528,2.5499657288748767,2.219908097512398,1.3886913768620415,1.3618793825539885,2.650655436337325,1.6517095963605573,1.4027125066035362,1.3100040726442388,1.9862524426493842,1.6605915685734778,2.4294903578023037,5100000.0
100 Darter (S.L. Industries),Jet,1.558127854872621,2.253254712504528,-0.300263239214881,1.7310015602490587,1.3886913768620415,1.506004990976256,2.3662343957555176,1.1711617760946427,1.3059543258719561,1.2939604834469691,1.9862524426493842,1.6605915685734778,2.4294903578023037,5100000.0
100 Darter (S.L. Industries),Jet,1.4183284191840781,4.7264930283183135,2.218089753138398,1.3643216573015544,0.9365940124515005,1.9116156318217798,-0.30376812270619563,-0.29168232383248005,0.9024727122212676,0.9866640442069557,1.408843340359536,1.7289672818283885,1.5231167873657934,4500000.0
100 Darter (S.L. Industries),Jet,0.9150504507053243,-0.32485589938616677,1.9838243585008835,1.303208340143637,1.0249669540543842,0.8821470002341557,1.0596752405828418,1.8637159876543432,0.725405241482476,0.6467515170384269,1.2734016990816703,1.5043042239908244,1.715901007109432,4300000.0
