model_name,engine_type,engine_power,max_speed,cruise_speed,stall_speed,fuel_tank,all_eng_roc,out_eng_roc,takeoff_distance,landing_distance,empty_weight,length,wing_span,range,price
B 19 Sport 150 (76' & prior fuel=52 gal),Piston,5.19295685089021,5.209486152841421,5.135798437050262,61.0,4.382026634673881,7.1308988302963465,7.649692623711514,7.52294091807237,8.318742252692399,7.876638460975463,5.713732805509369,6.115892125483034,6.493753839851686,14.408837403242009
100 Darter (S.L. Industries),Piston,5.19295685089021,5.14166355650266,5.062595033026967,60.0,4.605170185988092,7.129297548929373,7.6586995582682995,7.53955882930103,8.268731832117737,7.807916628926408,5.8522024797744745,6.1224928095143865,6.736966958001855,14.491002803285499
77 Skipper ('79-'80 height=7/11),Piston,5.703782474656201,5.3612921657094255,5.247024072160486,57.0,4.624972813284271,6.955592608396297,7.768110378525988,7.433666540166168,8.25582842728183,7.757051142032013,5.799092654460526,6.118097198041348,6.863803391452954,14.73180128983843
"17-31 ATC Turbo, 300-Lyc. (prior '78=8 gal less)",Piston,5.703782474656201,5.365976015021851,5.247024072160486,57.0,4.30406509320417,7.060476365999801,7.60688453121963,7.278628942320682,8.202482446576537,7.731053144007127,5.799092654460526,5.996452088619021,6.684611727667927,14.73180128983843
"17-31A, (prior '78=8 gal less fuel + 6 mph less)",Piston,5.703782474656201,5.214935757608986,5.1298987149230735,59.0,4.30406509320417,7.098375638590786,7.556427969440253,7.29505641646263,8.202482446576537,7.717351272185329,5.799092654460526,5.996452088619021,6.579251212010101,14.430696197054507
100 Darter (S.L. Industries),Piston,5.652489180268651,5.187385805840755,5.123963979403259,52.0,4.30406509320417,9.240190393945069,7.620705086838262,7.27931883541462,8.1886891244442,7.693937325509272,5.799092654460526,5.996452088619021,6.546785410760524,14.322328160332725
"17-30A, (1979 & up; 1993 & up + 5 mph; IO-550 +6 mph)",Piston,5.652489180268651,5.176149732573829,5.135798437050262,56.0,3.912023005428146,6.922643891475888,7.329749689041512,7.122866658599083,8.1886891244442,7.590852123688581,5.755742213586912,5.976350909297934,6.234410725718371,14.28551418721001
100 Darter (S.L. Industries),Piston,5.652489180268651,5.37989735354046,5.298317366548036,55.0,3.912023005428146,7.110696122978827,7.1853870155804165,7.0707241072602764,8.131530710604252,7.614312146452,5.755742213586912,5.993961427306569,6.396929655216146,14.897315728316002
17-30-300 Viking (Continental eng),Piston,5.652489180268651,5.204006687076795,5.147494476813453,51.0,4.30406509320417,9.365033761652663,7.478169694159785,7.188412736496954,8.131530710604252,7.73477754309811,5.75890177387728,5.996452088619021,6.57507584059962,14.395377052065253
100 Darter (S.L. Industries),Piston,5.652489180268651,5.209486152841421,5.176149732573829,55.0,3.784189633918261,7.035268599281097,7.1853870155804165,7.0707241072602764,8.131530710604252,7.580699752224563,5.755742213586912,5.993961427306569,6.284134161070802,14.375126345899696
14-19-2 Cruisemaster,Piston,5.652489180268651,5.342334251964811,5.272999558563747,55.0,3.912023005428146,7.110696122978827,7.1853870155804165,7.0707241072602764,8.131530710604252,7.575584651557793,5.755742213586912,5.993961427306569,6.363028103540465,14.793836680757881
100 Darter (S.L. Industries),Piston,5.652489180268651,5.209486152841421,5.176149732573829,55.0,3.912023005428146,7.035268599281097,7.1853870155804165,7.0707241072602764,8.131530710604252,7.557472901614746,5.755742213586912,5.993961427306569,6.297109319933935,14.375126345899696
14-13 Cruiseair Sr.,Piston,5.652489180268651,5.214935757608986,5.181783550292085,54.0,3.912023005428146,7.090076835776092,7.110696122978827,7.047517221357296,8.101677747454572,7.557472901614746,5.755742213586912,5.993961427306569,6.297109319933935,14.419826524817603
55 (1984-'85),Piston,5.560681631015528,5.181783550292085,5.135798437050262,52.0,3.912023005428146,7.047517221357296,7.138866999945524,7.003065458786462,8.047189562170502,7.5256399750415355,5.71042701737487,5.993961427306569,6.282266746896006,14.467835744003965
55 (thru 1983),Piston,5.521460917862246,5.209486152841421,5.135798437050262,52.0,3.8918202981106265,7.064759027791802,7.077498053569231,6.956545443151569,7.989560449333865,7.513163545234075,5.707110264748875,5.993961427306569,6.20455776256869,14.508657738524219
100 Darter (S.L. Industries),Piston,5.521460917862246,5.209486152841421,5.159055299214529,50.0,3.6635616461296463,7.1308988302963465,7.069023426578259,6.956545443151569,7.9724660159745655,7.506591780070841,5.707110264748875,5.973809611869261,6.198478716492308,14.571632537685607
100 Darter (S.L. Industries),Piston,5.480638923341991,5.187385805840755,5.10594547390058,50.0,3.6635616461296463,7.110696122978827,7.138866999945524,6.956545443151569,7.9724660159745655,7.506591780070841,5.707110264748875,5.973809611869261,6.152732694704104,14.498607402670718
"36 A (prior'82 = gross weight @ 18,000)",Piston,5.41610040220442,5.1298987149230735,5.075173815233827,48.0,3.6635616461296463,7.170119543449628,7.146772179452637,6.932447891572509,7.928406026180535,7.451241684987676,5.707110264748875,5.973809611869261,6.309918278226516,14.457364444136669
36,Piston,5.3230099791384085,5.10594547390058,5.0238805208462765,48.0,3.6635616461296463,7.003065458786462,7.313220387090301,6.882437470997847,7.90100705199242,7.408530566894626,5.707110264748875,5.973809611869261,6.234410725718371,14.403297222866392
100 Darter (S.L. Industries),Piston,5.278114659230517,5.075173815233827,4.997212273764115,49.0,3.6635616461296463,6.7912214627261855,7.323170717943469,6.856461984594587,7.882314918980268,7.362010551259734,5.707110264748875,5.973809611869261,6.152732694704104,14.352003928478842
100 Darter (S.L. Industries),Piston,5.220355825078324,5.075173815233827,5.0106352940962555,48.0,3.6635616461296463,6.856461984594587,7.272398392570047,6.829793737512425,7.843848638152472,7.284820912568604,5.707110264748875,5.973809611869261,6.272877006546167,14.403297222866392
100 Darter (S.L. Industries),Piston,5.560681631015528,5.176149732573829,5.123963979403259,49.0,3.912023005428146,6.966024187106113,7.323830566202317,7.047517221357296,8.101677747454572,7.5678626054638825,5.720311776607412,5.973809611869261,6.240275845170769,14.322328160332725
28 Longhorn,Piston,5.652489180268651,5.198497031265826,5.159055299214529,53.0,3.912023005428146,7.090076835776092,7.110696122978827,7.047517221357296,8.101677747454572,7.559038255443384,5.723585101952381,5.973809611869261,6.253828811575473,14.419826524817603
"25 D,F w/6 engs=45,000 service ceiling (prior '82 more rate of climb)",Piston,5.652489180268651,5.204006687076795,5.147494476813453,51.0,4.30406509320417,9.365033761652663,7.478169694159785,7.188412736496954,8.131530710604252,7.661527081358517,5.768320995793772,5.996452088619021,6.57507584059962,14.395377052065253
100 Darter (S.L. Industries),Piston,5.652489180268651,5.198497031265826,5.159055299214529,53.0,3.912023005428146,7.090076835776092,7.110696122978827,7.047517221357296,8.101677747454572,7.557472901614746,5.723585101952381,5.976350909297934,6.253828811575473,14.419826524817603
25 C (1973 thru 1975),Piston,5.41610040220442,5.135798437050262,5.081404364984463,52.0,3.912023005428146,6.835184586147301,7.160845906664299,7.168579897264035,8.022896869601457,7.529406457837013,5.723585101952381,5.976350909297934,6.253828811575473,14.392123922268269
100 Darter (S.L. Industries),Piston,5.652489180268651,5.198497031265826,5.159055299214529,53.0,3.912023005428146,7.090076835776092,7.110696122978827,7.047517221357296,8.101677747454572,7.4815557019095165,5.723585101952381,5.976350909297934,6.253828811575473,14.419826524817603
"24 F (w/8A engs=51,000 service ceil)",Piston,5.41610040220442,5.135798437050262,5.081404364984463,52.0,3.912023005428146,6.887552571664617,7.160845906664299,7.168579897264035,8.022896869601457,7.5251007461258,5.723585101952381,5.976350909297934,6.342121418721152,14.419826524817603
100 Darter (S.L. Industries),Piston,5.41610040220442,5.135798437050262,5.081404364984463,52.0,3.912023005428146,6.866933284461882,7.118826249062078,7.156176637480615,8.006367567650246,7.4645098346365275,5.723585101952381,5.976350909297934,6.342121418721152,14.425276129585168
24 D (1973 thru 1975),Piston,5.41610040220442,5.135798437050262,5.081404364984463,52.0,3.912023005428146,6.917705609835305,7.118826249062078,7.156176637480615,7.9724660159745655,7.455876687491824,5.720311776607412,5.971261839790462,6.309918278226516,14.498607402670718
100 Darter (S.L. Industries),Piston,5.298317366548036,4.976733742420574,4.919980925828125,60.0,4.04305126783455,6.831953565565855,7.353081920515432,7.2875606403097235,7.919356190660617,7.4360278163518485,5.733341276897746,5.973809611869261,6.472346294500901,14.246318473744234
24 C,Piston,5.298317366548036,4.941642422609304,4.875197323201151,55.0,3.9512437185814275,6.792344427470809,7.4977617006225685,7.325807502595773,7.919356190660617,7.444833273892193,5.730099782973574,5.973809611869261,6.3818160174060985,14.176117760430612
100 Darter (S.L. Industries),Piston,5.298317366548036,4.997212273764115,4.948759890378168,57.0,4.060443010546419,6.759255270663693,7.396335293800808,7.22983877815125,7.919356190660617,7.383989457978509,5.730099782973574,5.973809611869261,6.556778356158042,14.176675407175859
24 Twin Jet,Piston,5.298317366548036,4.919980925828125,4.867534450455582,52.0,4.0943445622221,6.779921907472252,7.22983877815125,7.170119543449628,7.843848638152472,7.251344983372214,5.707110264748875,5.968707559985366,6.466144724237619,14.210925330218936
100 Darter (S.L. Industries),Piston,5.19295685089021,4.852030263919617,4.7535901911063645,51.0,4.04305126783455,6.674561391814426,7.578145472419466,7.302496423727326,7.803843303538772,7.309212365692763,5.733341276897746,5.973809611869261,6.336825731146441,14.04662227892766
100 Darter (S.L. Industries),Piston,5.19295685089021,4.844187086458591,4.787491742782046,50.0,4.0943445622221,6.590301048196686,7.286191714702382,7.138866999945524,7.783224016336037,7.226209010100671,5.707110264748875,5.968707559985366,6.336825731146441,13.986939673591806
650 Citation VII,Piston,5.10594547390058,4.844187086458591,4.787491742782046,50.0,4.0943445622221,6.779921907472252,7.286191714702382,7.138866999945524,7.762170607138205,7.1891677384203225,5.707110264748875,5.968707559985366,6.336825731146441,13.986939673591806
650 Citation VI,Piston,5.075173815233827,4.812184355372417,4.709530201312334,52.0,4.0943445622221,6.579251212010101,7.150701457592526,7.138866999945524,7.7406644019172415,7.170119543449628,5.707110264748875,5.968707559985366,6.684611727667927,14.115615150414612
100 Darter (S.L. Industries),Piston,5.0106352940962555,4.700480365792417,4.672828834461906,50.0,4.04305126783455,6.522092798170152,7.399398083331354,7.4342573821331355,7.673223121121708,7.254177846456518,5.733341276897746,5.973809611869261,6.466144724237619,13.968231644981937
650 Citation III (thru SN 099),Piston,5.0106352940962555,4.804021044733257,4.736198448394496,48.0,4.0943445622221,6.802394763324311,7.134890851565884,7.106606137727303,7.696212639346407,7.1891677384203225,5.707110264748875,5.968707559985366,6.684611727667927,14.214286677921642
100 Darter (S.L. Industries),Piston,4.74493212836325,4.663439094112067,4.574710978503383,47.0,3.367295829986474,6.579251212010101,7.154615356913663,7.180069874302796,7.423568444259167,7.005789019253503,5.662960480135946,5.886104031450156,5.91350300563827,14.070152776337855
100 Darter (S.L. Industries),Piston,5.703782474656201,5.262690188904886,5.231108616854587,61.0,4.219507705176107,7.064759027791802,7.258412150595307,7.200424892944957,8.109224953089955,7.771488760117616,5.755742213586912,6.016157159698354,6.633318433280377,14.690979295318174
100 Darter (S.L. Industries),Piston,5.703782474656201,5.159055299214529,5.10594547390058,61.0,4.219507705176107,7.064759027791802,7.258412150595307,7.200424892944957,8.109224953089955,7.717351272185329,5.755742213586912,6.016157159698354,6.180016653652572,14.414347059052979
S550 Citation SII,Piston,5.521460917862246,5.262690188904886,5.231108616854587,54.0,4.276666119016055,7.495541943884256,6.7912214627261855,7.003065458786462,8.070906088787819,7.605890001053122,5.645446897643238,6.016157159698354,6.633318433280377,14.690979295318174
Citation II 550 (thru SN 626),Piston,5.703782474656201,5.198497031265826,5.170483995038151,61.0,4.219507705176107,7.098375638590786,7.258412150595307,7.200424892944957,8.109224953089955,7.68937110752969,5.755742213586912,6.016157159698354,6.309918278226516,14.508657738524219
100 Darter (S.L. Industries),Piston,5.703782474656201,5.111987788356544,5.093750200806762,61.0,4.0943445622221,6.98933526597456,7.258412150595307,7.200424892944957,8.109224953089955,7.7039102096163115,5.755742213586912,6.016157159698354,6.309918278226516,14.346138809026444
Citation CJ3 525B,Piston,5.703782474656201,5.117993812416755,5.093750200806762,54.0,4.060443010546419,7.517520850603031,6.7912214627261855,6.956545443151569,8.070906088787819,7.549609165154532,5.645446897643238,6.016157159698354,6.309918278226516,14.557447902693651
100 Darter (S.L. Industries),Piston,5.560681631015528,5.198497031265826,5.176149732573829,54.0,4.060443010546419,7.313220387090301,6.897704943128636,6.715383386334681,8.006367567650246,7.4673710669175595,5.641907070938114,6.016157159698354,6.459904454377535,14.626440774180603
100 Darter (S.L. Industries),Piston,5.438079308923196,5.187385805840755,5.135798437050262,42.0,3.6888794541139363,7.24422751560335,6.932447891572509,7.047517221357296,7.90100705199242,7.402451520818244,5.60947179518496,6.016157159698354,6.113682179832232,14.508657738524219
Citation I 500,Piston,5.247024072160486,5.159055299214529,5.056245805348308,38.0,3.6888794541139363,7.1308988302963465,7.146772179452637,6.932447891572509,7.8632667240095735,7.362010551259734,5.62040086571715,6.016157159698354,6.075346031088684,14.580978400103845
100 Darter (S.L. Industries),Piston,5.0106352940962555,4.990432586778736,4.867534450455582,38.0,3.6888794541139363,7.003065458786462,7.2078598714324755,6.882437470997847,7.649692623711514,7.326465613840322,5.537334267018537,6.016157159698354,6.3818160174060985,14.48333993053993
402C Business Liner II,Jet,8.216088098632316,6.12029741895095,6.0330862217988015,56.0,8.810907036099737,8.308691916838898,8.630521876723241,8.101677747454572,9.975808214115753,9.403849118160702,6.493753839851686,6.263398262591624,7.44716835960004,15.444751097694555
"402,-A turbocharged",Jet,8.216088098632316,6.124683390894205,5.1298987149230735,56.0,8.810907036099737,8.384804003370492,8.420682291035394,8.042056410058754,9.878169744551839,9.403437001938096,6.493753839851686,6.263398262591624,7.44716835960004,15.444751097694555
100 Darter (S.L. Industries),Jet,9.065314599925925,6.173786103901937,6.091309882077698,56.0,9.72106599074184,8.34283980427146,8.594154232552366,8.101677747454572,10.674752512360026,9.90098442231801,6.710523109452428,6.60934924316738,8.128880142125638,15.226497531674536
100 Darter (S.L. Industries),Jet,8.922658299524402,6.173786103901937,6.091309882077698,56.0,9.608445125678054,8.131530710604252,8.648221453822641,8.101677747454572,10.631036159813405,9.834137474401334,6.710523109452428,6.60934924316738,8.003363058629947,15.226497531674536
T 310 P turbocharged,Jet,8.160518247477505,6.19644412779452,6.131226489483141,99.0,8.909235279192261,8.375629627094451,8.511577452630602,8.031060180240619,9.814656338829513,9.194007717355285,6.369900982828227,6.161207321695077,7.735870319952567,15.319587954740548
310 Q,Jet,8.160518247477505,6.1675164908883415,6.089044875446846,105.0,8.91341571815747,8.536995818712418,8.313852267398207,8.040768994367578,9.740968623038354,9.082734247371036,6.368187186350492,6.159095388491933,7.735870319952567,15.319587954740548
100 Darter (S.L. Industries),Jet,8.160518247477505,6.154858094016418,6.131226489483141,99.0,8.731981938347694,8.468002947225466,8.511577452630602,8.031060180240619,9.814656338829513,9.194007717355285,6.369900982828227,6.161207321695077,7.505492274737424,15.319587954740548
100 Darter (S.L. Industries),Jet,8.160518247477505,6.1675164908883415,6.089044875446846,105.0,8.727616178321068,8.536995818712418,8.313852267398207,8.040768994367578,9.740968623038354,9.078179468373843,6.368187186350492,6.159095388491933,7.505492274737424,15.319587954740548
100 Darter (S.L. Industries),Jet,7.989560449333865,6.169610732491456,6.089044875446846,79.0,8.589141690728821,8.71768205216564,7.965545573129992,7.705262474866325,9.615805480084347,9.00663173330058,6.3473892096560105,6.263398262591624,7.343426229147367,15.382040969387099
"310,-A",Jet,7.989560449333865,6.163314804034641,6.089044875446846,79.0,8.456168489578463,8.756210091886738,7.874739125171811,7.705262474866325,9.615805480084347,9.01127949117793,6.3473892096560105,6.263398262591624,7.27931883541462,15.40065577782933
"T 337 G-P II,H-P, Skymaster pressurized",Jet,7.989560449333865,6.139884552226255,6.129050210060545,97.0,8.7157161275482,8.829079952564836,8.278174290943738,7.943427767876373,9.615805480084347,8.980927207648378,6.3473892096560105,6.056784013228625,7.266128779556451,15.444751097694555
100 Darter (S.L. Industries),Jet,7.989560449333865,6.139884552226255,6.089044875446846,104.0,8.7157161275482,8.707813551024888,8.55371796609861,8.035926369891792,9.615805480084347,8.903135633035538,6.345636360828596,6.056784013228625,7.27931883541462,15.319587954740548
T 337 E & F Skymaster turbocharged,Jet,7.989560449333865,6.139884552226255,6.089044875446846,104.0,8.91784674252718,8.707813551024888,8.55371796609861,8.035926369891792,9.615805480084347,8.886409166849282,6.345636360828596,6.056784013228625,7.329749689041512,15.319587954740548
100 Darter (S.L. Industries),Jet,7.989560449333865,6.1675164908883415,6.091309882077698,90.0,8.7157161275482,8.707813551024888,8.55371796609861,7.902117546276448,9.615805480084347,8.882669291308039,6.345636360828596,6.054439346269371,7.233455418621439,15.319587954740548
T 337 C Skymaster turbocharged,Jet,7.989560449333865,6.163314804034641,6.089044875446846,88.0,8.63550941823428,8.867850063029406,8.10076824307173,7.96311205897929,9.51044496442652,8.872066513408342,6.251903883165888,6.054439346269371,6.90875477931522,15.319587954740548
100 Darter (S.L. Industries),Jet,7.989560449333865,6.1675164908883415,6.089044875446846,88.0,8.474494436883122,8.884610231886873,8.006367567650246,7.933438387627489,9.464982590349763,8.857230494201946,6.251903883165888,6.054439346269371,6.593044534142437,15.319587954740548
"337 G,H II Skymaster (prior '79 service ceiling=18,000)",Jet,7.989560449333865,6.139884552226255,6.089044875446846,99.0,8.63550941823428,8.824677891164198,8.27308133366583,7.937374696163295,9.51044496442652,8.851949671253948,6.251903883165888,6.056784013228625,6.90875477931522,15.319587954740548
100 Darter (S.L. Industries),Jet,7.989560449333865,6.1675164908883415,6.091309882077698,87.0,6.733401891837359,8.824677891164198,8.27308133366583,7.902117546276448,9.51044496442652,8.825118970345061,6.251903883165888,6.054439346269371,6.90875477931522,15.319587954740548
337 E Skymaster,Jet,7.989560449333865,6.133398042996649,6.091309882077698,88.0,6.5722825426940075,8.83927669058535,8.122668023346407,7.955074273262696,9.433483923290392,8.782476268924539,6.251903883165888,6.054439346269371,7.233455418621439,15.319587954740548
100 Darter (S.L. Industries),Jet,7.989560449333865,6.161207321695077,6.07993319509559,88.0,6.726233402358747,8.748304912379623,8.039157390473237,8.103796712981794,9.51044496442652,8.843182098022606,6.251903883165888,6.056784013228625,6.90875477931522,15.319587954740548
337 C Skymaster,Jet,7.955074273262696,6.150602768446279,6.0330862217988015,90.0,6.741700694652055,8.748304912379623,8.039157390473237,8.116715624819111,9.472704636443673,8.866440619526173,6.249975242259483,6.056784013228625,7.003065458786462,15.226497531674536
100 Darter (S.L. Industries),Jet,7.955074273262696,6.1903154058531475,6.0473721790462776,89.0,6.71901315438526,8.83927669058535,7.986164860332727,7.937374696163295,9.433483923290392,8.809862805379057,6.249975242259483,6.056784013228625,6.907755278982137,15.226497531674536
208 Caravan-675,Jet,8.764053269347762,4.5217885770490405,6.236369590203704,56.0,9.472704636443673,8.221478947267192,8.649974302650056,8.24800570160062,10.48290596776773,9.971146201009942,6.763884908562435,6.639875833826536,8.086410275323782,15.444751097694555
100 Darter (S.L. Industries),Jet,8.294049640102028,4.442651256490317,6.16541785423142,97.0,8.90720619496548,8.398860004454372,8.453187861440325,7.975908360165538,10.0190458931704,9.525151111816216,6.499787040655854,6.46302945692067,7.7406644019172415,15.444751097694555
100 Darter (S.L. Industries),Jet,8.202482446576537,6.159095388491933,5.1298987149230735,97.0,8.90720619496548,7.326465613840322,8.546751993657782,7.9724660159745655,9.998797732340453,9.455245415071905,6.499787040655854,6.46302945692067,7.76004068088038,15.444751097694555
"T 210 K,L Turbo (K=9 mph less speed)",Jet,8.202482446576537,6.156978985585555,6.133398042996649,97.0,8.907070776182689,8.215817791832453,8.523175263093785,7.9724660159745655,9.998797732340453,9.376786579611847,6.501289670540389,6.464588303689961,7.8632667240095735,15.444751097694555
100 Darter (S.L. Industries),Jet,8.202482446576537,6.156978985585555,5.1298987149230735,89.0,8.907070776182689,8.271036865792954,8.457443187010464,7.847762537473608,9.95227771670556,9.369052063131004,6.501289670540389,6.464588303689961,7.8632667240095735,15.444751097694555
100 Darter (S.L. Industries),Jet,8.131530710604252,6.626717749249025,6.056784013228625,83.0,8.601534339849989,8.411832675758411,7.441906728051625,7.329749689041512,9.730918287184851,9.208037722913508,6.371611847231857,6.47543271670409,7.585788821732034,15.319587954740548
100 Darter (S.L. Industries),Jet,7.824046010856292,5.176149732573829,5.998936561946683,82.0,8.669055540725484,8.006367567650246,8.083328608786376,8.022896869601457,9.615805480084347,8.993303139093733,6.338594078203183,6.439350371100098,7.651595573857601,15.27412558066379
100 Darter (S.L. Industries),Jet,7.824046010856292,5.176149732573829,5.953243334287785,82.0,8.518791912779934,8.122668023346407,8.003028666384733,7.727535110475448,9.495519314209846,8.90761234131913,6.338594078203183,6.439350371100098,7.5652752818989315,15.27412558066379
T 207 (Stationair 7 & 8) '77=eng 310 hp,Jet,7.824046010856292,5.176149732573829,5.953243334287785,82.0,8.518991573357617,8.195609567288775,7.882314918980268,7.700747794511798,9.433483923290392,8.879193928110318,6.338594078203183,6.439350371100098,7.651595573857601,15.27412558066379
100 Darter (S.L. Industries),Jet,7.944492163932159,6.602587892189336,5.860786223465865,56.0,8.457443187010464,7.807916628926408,7.441906728051625,7.926602599181384,9.537483513308878,9.02401079378469,6.400257445308821,6.461468176353717,7.536363938404511,15.319587954740548
"U206E,F, float ('75-'76 specs) '76=+4 gal fuel",Jet,7.549609165154532,4.2626798770413155,5.940171252720432,85.0,8.077136638538454,8.105005537547246,8.03268487596762,7.919356190660617,9.249561085129464,8.787220328629298,6.234410725718371,6.327936783729195,7.3031700512368,15.226497531674536
"TU 206E,F (ski) (prior'76=4 gal more fuel)",Jet,7.696212639346407,5.176149732573829,5.877735781779639,82.0,8.244596756382498,7.908019444632471,7.982757702011113,7.727535110475448,9.380083146563278,8.799510901368867,6.257667587882639,6.336825731146441,7.1891677384203225,15.226497531674536
"U206 E,F (ski) Super Skywagon",Jet,7.696212639346407,5.176149732573829,5.860786223465865,56.0,8.237479288613633,7.893572073504902,7.982757702011113,7.727535110475448,9.380083146563278,8.807471889715284,6.257667587882639,6.336825731146441,7.1891677384203225,15.226497531674536
100 Darter (S.L. Industries),Jet,7.696212639346407,5.176149732573829,5.8522024797744745,85.0,8.237479288613633,7.9724660159745655,7.886081401775745,7.7406644019172415,9.350102314351341,8.772455372611907,6.257667587882639,6.267200548541362,7.176254532017144,15.226497531674536
"TU 206E,F Stationair",Jet,7.696212639346407,5.176149732573829,5.8522024797744745,84.0,8.193676665955241,7.9724660159745655,7.843848638152472,7.745002803515839,9.291920358968605,8.756210091886738,6.257667587882639,6.263398262591624,6.96979066990159,15.068273526459642
100 Darter (S.L. Industries),Propjet,6.437751649736401,5.68697535633982,5.645446897643238,76.0,6.163314804034641,7.79770203551669,7.80994708647679,7.536363938404511,9.195226734166134,8.645058562414134,6.148468295917647,6.3835066348840055,7.693025748417888,15.068273526459642
"U206 F,G II ('75 up) '75 lgt=28/9 + prior'79 less fuel)",Propjet,6.1092475827643655,5.572154032177765,5.1298987149230735,84.0,5.902633333401366,7.528869256642251,7.820037989458753,7.673223121121708,9.0595174822416,8.506738733512378,6.063785208687608,6.270988431858299,7.129297548929373,15.021481364952884
100 Darter (S.L. Industries),Propjet,6.1092475827643655,5.572154032177765,5.521460917862246,79.0,5.902633333401366,7.614312146452,7.75833346749091,7.6708948313621175,9.011889433252344,8.500047032581268,6.063785208687608,6.270988431858299,7.2868764117507,15.059665151923042
U 206 A,Piston,5.926926025970411,5.54907608489522,5.484796933490655,74.0,5.3612921657094255,7.570443252057374,7.750614732770409,7.737616282857904,8.915969311373605,8.52674740422105,6.07993319509559,6.20050917404269,7.087573705557973,14.920767389351052
100 Darter (S.L. Industries),Piston,5.926926025970411,5.501258210544727,5.459585514144159,74.0,5.1647859739235145,7.52294091807237,7.77779262633883,7.686162303492906,8.915969311373605,8.395251520610994,6.07073772800249,6.2166061010848646,6.739336627357174,14.946912669455374
"TP 206A,B,C,D,E (E=35/10 span) (A=28/0 lgt)",Piston,5.926926025970411,5.480638923341991,5.424950017481403,76.0,5.1647859739235145,7.438383530044307,7.830425617820331,7.6544432264701125,8.830543010616596,8.355144739461839,6.0014148779611505,6.1675164908883415,6.716594773520978,14.77102200299171
100 Darter (S.L. Industries),Piston,5.926926025970411,5.480638923341991,5.402677381872279,76.0,5.135798437050262,7.438383530044307,7.830425617820331,7.6544432264701125,8.824677891164198,8.351610750626559,5.993961427306569,6.1675164908883415,6.716594773520978,14.77102200299171
206H Stationair,Piston,5.736572297479192,5.459585514144159,5.4116460518550396,72.0,5.3612921657094255,7.326465613840322,7.861341795599989,7.780303087908373,8.817297783866575,8.421342865759403,6.077642243349034,6.270988431858299,7.002155954403621,14.940440154949757
100 Darter (S.L. Industries),Piston,5.736572297479192,5.476463551931511,5.4116460518550396,70.0,4.624972813284271,7.365180126021013,7.762170607138205,7.5310163320779155,8.756210091886738,8.303752415563412,6.003887067106539,6.171700597410915,6.993932975223189,14.917450636725059
P 206 Super Skylane,Piston,5.8289456176102075,5.442417710521793,5.365976015021851,72.0,5.1647859739235145,7.549609165154532,7.605890001053122,7.523481312573497,8.779557455883728,8.259716961021523,5.993961427306569,6.1675164908883415,6.811244378601294,14.77102200299171
100 Darter (S.L. Industries),Piston,5.926926025970411,5.44673737166631,5.37989735354046,70.0,5.8522024797744745,7.362010551259734,7.769378609513984,7.6638772587034705,9.035986984831405,8.510168576479273,6.161207321695077,6.320768294250582,6.315358001522335,14.77102200299171
195 B,Piston,5.783825182329737,5.438079308923196,5.3612921657094255,68.0,5.3612921657094255,7.27931883541462,7.693937325509272,7.818027938530729,8.83200393125627,8.351846738828245,6.077642243349034,6.270988431858299,6.774223886357614,14.805051751578022
100 Darter (S.L. Industries),Piston,5.703782474656201,5.43372200355424,5.3471075307174685,70.0,4.624972813284271,7.383989457978509,7.705262474866325,7.475905969367397,8.748304912379623,8.303504798872783,6.07073772800249,6.171700597410915,7.07326971745971,14.777921225451982
195,Piston,5.703782474656201,5.424950017481403,5.342334251964811,69.0,4.624972813284271,7.383989457978509,7.705262474866325,7.475905969367397,8.748304912379623,8.22121009392507,6.059123195581797,6.1675164908883415,6.725033642166843,14.777921225451982
100 Darter (S.L. Industries),Piston,5.703782474656201,5.424950017481403,5.342334251964811,69.0,4.624972813284271,7.383989457978509,7.705262474866325,7.475905969367397,8.748304912379623,8.20903626577507,6.0014148779611505,6.1675164908883415,7.004881989712859,14.777921225451982
T 188C Ag Husky (prior'81=4 mph less),Piston,5.736572297479192,5.493061443340548,5.43372200355424,71.0,4.624972813284271,7.408530566894626,7.684783943522785,7.52294091807237,8.697846691109495,8.339023005744759,6.021023349349527,6.124683390894205,7.00850518208228,14.907433858481587
100 Darter (S.L. Industries),Piston,5.652489180268651,5.420534999272286,5.3471075307174685,71.0,4.624972813284271,7.313220387090301,7.795646536334594,7.517520850603031,8.695339376799712,8.224163512637862,6.021023349349527,6.124683390894205,7.1372784372603855,14.790070197962406
A188B Ag Wagon ('79 & up) dispersal sys,Piston,5.703782474656201,5.438079308923196,5.3706380281276624,71.0,4.624972813284271,7.24422751560335,7.768533300926033,7.52294091807237,8.697846691109495,8.284756593190435,6.021023349349527,6.124683390894205,6.833031732786201,14.80132735248704
100 Darter (S.L. Industries),Piston,5.652489180268651,5.476463551931511,5.420534999272286,64.0,4.624972813284271,7.562161631225652,7.323170717943469,7.458186157340487,8.575462099540212,8.09346227450118,5.869296913133774,6.089044875446846,6.5998704992128365,14.880221294956703
A188 Ag Wagon restricted (prior'77=7/10 hgt),Piston,5.560681631015528,5.43372200355424,5.3612921657094255,63.0,4.624972813284271,7.506591780070841,7.367708572374371,7.554858521040676,8.556413904569519,8.089482474360754,5.869296913133774,6.089044875446846,6.5998704992128365,14.848695041309929
